"Patch","Lat","Lon","AREA","Road","X","Y"
"3080",60.34,20.31,2517.36929,1,130.91463644,6707.8084938
"3081",NA,NA,NA,0,131.1685497,6707.77241
"3083",60.34,20.31,1204.063094,0,131.16373133,6708.0926239
"3084",60.34,20.31,759.6456155,1,131.12000815,6708.1448152
"3085",60.34,20.31,129.9297062,0,130.98990986,6708.1069574
"3086",60.34,20.32,367.0521327,1,131.4753226,6708.129554
"3087",60.34,20.33,3397.317172,1,132.11800924,6708.4546067
"3090",60.35,20.33,2767.002787,1,132.13222414,6708.5471782
"3091",60.35,20.33,4022.02391,1,132.50163327,6708.6737691
"3092",60.35,20.36,60.61035518,0,134.00156609,6709.2472056
"3093",60.35,20.36,165.3058759,1,133.86555933,6708.8776335
"3094",60.35,20.36,99.81544058,0,133.67699328,6708.4657748
"3095",NA,NA,97.0902104,1,133.74677709,6708.0244995
"3096",NA,NA,1208.80535,0,133.71699035,6707.9970158
"3097",60.34,20.35,643.5617707,0,133.46551419,6707.8698878
"3098",60.34,20.35,727.7925037,1,133.55824843,6707.9151367
"3099",NA,NA,345.5915457,0,133.47530319,6707.6060519
"3100",60.34,20.37,568.1613958,1,134.25128721,6707.4502304
"3101",60.34,20.37,77.86875143,1,134.35733592,6707.3454565
"3102",60.34,20.39,313.5784066,1,135.26322847,6707.7214932
"3103",60.34,20.37,103.9504317,1,134.43966849,6707.8730593
"3104",60.34,20.37,47.77941585,1,134.49979479,6707.9145954
"3105",60.34,20.36,493.2674628,1,134.16796297,6708.2677118
"3106",60.2,20.28,19.71384816,1,128.15183754,6693.0877091
"3107",60.2,20.31,1072.165971,0,129.31343814,6692.4533004
"3108",60.21,20.29,851.5425538,1,128.32832208,6693.3060134
"3109",NA,NA,NA,0,NA,NA
"3110",60.21,20.29,180.2315066,1,128.64431231,6693.4431724
"3111",60.21,20.29,1448.614773,1,128.6938662,6693.7112736
"3112",NA,NA,NA,0,NA,NA
"3113",60.21,20.29,185.7717121,0,128.64490297,6693.6779828
"3114",NA,NA,NA,0,NA,NA
"3115",60.21,20.29,663.5303951,1,128.48576763,6694.0023503
"3116",60.21,20.3,389.4102663,1,129.07438637,6693.8443407
"3117",60.21,20.3,1075.194975,0,128.96996249,6693.9199407
"3118",60.21,20.3,266.8205757,1,128.97886443,6693.867625
"3119",60.21,20.3,235.224757,0,129.21009654,6693.9396979
"3120",60.21,20.3,1295.847819,1,129.24895039,6694.0088576
"3121",60.21,20.3,112.6794957,0,129.2796639,6694.1577821
"3122",60.21,20.3,579.6883665,1,129.12085822,6693.9728577
"3123",60.22,20.3,1907.384432,1,129.39404084,6694.2131642
"3124",60.22,20.31,209.2160771,1,129.48298868,6694.2819145
"3125",60.22,20.31,21.91923591,1,129.59797958,6694.362117
"3127",60.22,20.31,2244.233969,0,129.8102647,6694.3770695
"3128",60.22,20.31,124.7297753,1,129.80720049,6694.4784548
"3130",60.21,20.3,43.05886275,1,129.04835007,6693.7366814
"3131",60.21,20.29,1063.236583,1,128.75715871,6693.6624886
"3132",60.2,20.28,118.3764828,1,128.08872213,6692.7549964
"3133",60.2,20.28,189.1543799,1,127.81053745,6692.4628954
"3134",60.2,20.28,469.9863504,0,127.77040747,6692.4289493
"3135",60.2,20.28,442.9603465,1,127.74840513,6692.3578433
"3136",60.2,20.28,153.8286483,1,127.7523749,6692.5417689
"3137",60.2,20.28,28.70098554,0,127.81015117,6692.4045369
"3138",60.2,20.28,6303.659302,1,127.68600963,6692.2014019
"3141",60.18,20.27,904.4956763,1,127.36751667,6690.8560107
"3142",NA,NA,NA,0,NA,NA
"3143",60.18,20.27,445.6684543,0,127.23446334,6690.6064131
"3144",60.18,20.27,1413.09495,1,126.93293994,6690.9365883
"3146",60.18,20.26,734.5564583,1,126.70186868,6690.5112117
"3147",60.18,20.26,1167.516181,0,126.7006293,6690.7977474
"3148",60.18,20.26,437.9755129,0,126.77955398,6690.874302
"3151",60.19,20.27,2139.294263,1,127.25115319,6691.0675722
"3152",NA,NA,NA,0,NA,NA
"3153",NA,NA,190.7009255,1,133.95870277,6707.9196566
"3154",NA,NA,314.6153611,1,133.95727637,6708.003791
"3155",NA,NA,236.3287191,1,133.91071873,6708.0228194
"3156",NA,NA,690.7265843,1,133.84111637,6707.9667247
"3157",NA,NA,59.12178575,0,133.78927427,6708.0523932
"3158",NA,NA,NA,0,NA,NA
"3159",NA,NA,425.4611584,1,133.58904978,6707.7887399
"3160",NA,NA,256.2969075,1,133.61690476,6707.822369
"3161",NA,NA,116.0469307,1,133.69501518,6707.7641944
"3165",60.34,20.36,1624.796866,0,134.00995981,6707.3542952
"3166",60.34,20.37,4965.089663,1,134.13192178,6707.250253
"3167",60.34,20.37,383.5861751,1,134.21981504,6707.3016209
"3168",60.34,20.37,140.3961771,1,134.24981884,6707.2149371
"3169",NA,NA,NA,0,133.92744662,6706.9927369
"3170",NA,NA,1448.653495,1,134.05569673,6706.8403542
"3171",60.23,19.58,300.8506369,1,89.69023179,6700.0107793
"3172",60.29,19.61,424.7050739,0,92.074743054,6706.367533
"3173",NA,NA,NA,0,NA,NA
"3174",60.29,19.61,309.0273534,1,91.980919067,6706.0388326
"3175",60.29,19.61,1055.789953,1,91.992162918,6706.358984
"3176",60.24,19.64,581.472065,1,92.983478006,6701.3586632
"3177",60.23,19.54,1159.754336,1,87.359389465,6700.5898255
"3178",60.15,19.55,1859.206786,0,86.737915543,6691.1987614
"3179",60.2,19.61,201.6336158,1,91.110422353,6696.423101
"3180",NA,NA,15.09682937,0,NA,NA
"3181",60.29,19.61,185.2711818,0,92.042973027,6706.5954358
"3182",60.29,19.61,99.71581498,0,92.027779039,6706.3182014
"3183",60.28,19.62,1651.525841,0,92.202618428,6705.9892757
"3184",60.28,19.62,12928.39366,0,92.461306767,6705.8794751
"3185",60.23,19.71,1348.329018,1,96.885657287,6699.7935291
"3186",60.24,19.71,3476.034258,1,97.039405486,6699.9644633
"3187",60.23,19.71,1229.354064,1,96.709154089,6699.5475911
"3188",60.24,19.71,371.5923862,0,96.856509328,6700.1805889
"3189",60.23,19.71,1188.790498,1,96.856412648,6699.6183417
"3190",60.24,19.71,7025.539914,1,97.050622741,6700.3441983
"3192",60.37,19.75,10326.95657,1,100.67854441,6714.2281585
"3193",60.36,19.76,188.3693327,1,101.1637143,6713.339704
"3194",60.37,19.91,231.3015905,1,109.59220473,6714.1983054
"3195",60.36,19.85,1907.037183,0,106.16566296,6713.1857829
"3196",60.35,19.84,8495.168093,0,105.36870575,6712.0922303
"3197",60.36,19.88,1216.340024,1,107.84719983,6713.1997192
"3198",60.36,19.88,14863.93314,1,107.41911112,6712.3019099
"3199",60.41,19.76,15344.16516,0,101.70980134,6718.9248687
"3200",60.41,19.76,1678.896815,1,101.74024589,6718.7779915
"3201",60.4,19.77,43655.72205,1,102.33456459,6718.0852669
"3202",60.4,19.77,3828.366984,1,102.04683503,6717.9730205
"3203",60.4,19.76,792.3533691,1,101.76869215,6717.948028
"3204",60.31,19.9,440.750766,1,108.29034748,6707.5000825
"3205",60.31,19.87,25386.46836,1,106.69043618,6707.3822648
"3206",60.29,19.88,3687.816142,1,106.84292058,6705.4941257
"3207",60.34,19.9,648.921276,1,108.52531929,6710.2483687
"3208",60.33,19.91,282.6125237,0,108.8653143,6709.7382473
"3210",60.33,20.08,5419.432019,1,118.50392968,6708.0162868
"3211",60.35,20.1,408.5060719,1,119.44447814,6710.5563025
"3212",60.35,20.1,743.4207716,1,119.43806882,6710.6628545
"3213",60.32,20.08,126.8184054,1,118.31272305,6707.5111349
"3214",60.32,20.08,2701.171844,1,118.48170954,6707.5304817
"3215",60.32,20.08,807.0080964,1,117.9703287,6707.3238079
"3216",60.34,20.08,66.08402965,1,118.66839458,6709.2560009
"3217",60.33,20.08,229.9620256,1,118.55342392,6708.2358915
"3218",60.33,20.08,1236.409711,0,118.09995397,6707.7051111
"3219",60.32,20.08,6116.931218,0,118.16443953,6707.6237269
"3220",60.34,20.08,1608.582366,1,118.58840085,6709.1906351
"3221",NA,NA,NA,0,NA,NA
"3222",60.33,20.09,398.1966828,1,118.68901749,6708.4594776
"3223",60.34,20.09,668.806274,1,119.08003074,6708.7101375
"3224",60.34,20.1,5075.657339,1,119.46487289,6709.2763174
"3225",60.36,20.1,6365.023621,1,119.69084228,6711.8712166
"3226",60.36,20.1,365.6212223,0,119.72690265,6710.9899022
"3227",60.36,20.1,2460.874351,1,119.94697166,6711.5658075
"3228",60.36,20.1,289.2129082,1,119.66700484,6711.0291423
"3229",60.33,20.09,180.6611554,1,118.83601683,6708.6267929
"3230",60.28,20.09,4388.797924,1,118.37147818,6703.1376838
"3231",60.3,20.13,826.6220665,1,120.9440568,6705.1252183
"3232",60.27,20.04,79.44614446,0,115.14569396,6701.6622223
"3233",60.27,20.06,5000.180168,1,116.65450798,6701.3274814
"3234",60.28,20.07,214.0025573,1,117.37752182,6702.6200965
"3236",60.26,20.07,1629.94103,1,116.76733093,6701.0411789
"3237",60.26,20.06,566.050435,1,116.55432916,6700.3250816
"3238",60.3,20.18,3876.633383,1,123.4219354,6704.1705457
"3239",60.36,20.1,7957.366567,1,119.51765937,6710.9624151
"3241",60.31,20.07,1997.489672,1,117.72006373,6706.4795478
"3242",NA,NA,NA,0,NA,NA
"3244",NA,NA,NA,0,NA,NA
"3245",60.32,20.07,60.50762132,0,117.85282594,6706.7324478
"3246",60.37,20.09,2094.3827,1,119.26275198,6712.7103534
"3248",60.26,20.14,164.3537893,0,121.00519587,6700.3070283
"3251",60.23,20.2,159.4403296,1,123.88258111,6696.1612901
"3252",NA,NA,NA,0,NA,NA
"3253",NA,NA,NA,0,133.76750568,6708.002331
"3254",NA,NA,463.5503351,1,133.83563881,6708.0639128
"3255",NA,NA,NA,0,NA,NA
"3256",60.21,20.29,256.3176742,1,128.56251428,6693.6992519
"3257",60.22,20.38,57.00138199,1,133.76232399,6693.7876587
"3258",60.25,20.39,40.19713853,0,134.50724919,6697.299185
"3259",NA,NA,NA,0,NA,NA
"3260",60.22,19.78,151.6618192,0,100.43702429,6697.7576276
"3261",NA,NA,NA,0,NA,NA
"3262",60.12,20.03,7282.299231,1,112.98443826,6685.126543
"3263",NA,NA,254.0880202,0,NA,NA
"3264",NA,NA,NA,0,NA,NA
"3265",60.09,20.02,470.3445833,1,112.21573187,6682.3858082
"3266",60.09,20,578.7274143,0,NA,NA
"3267",60.09,20.01,392.3091924,1,111.60313902,6681.9495527
"3268",60.04,20.18,20.69741501,1,120.56226788,6675.6171454
"3269",60.02,20.17,1004.468502,0,119.89203794,6673.4643266
"3271",59.97,20.18,1477.438745,0,119.68735994,6668.1267397
"3272",60.08,20.03,5481.192769,1,112.57992596,6681.0910508
"3273",60.07,20.11,172.2014075,1,117.19981054,6678.791523
"3274",60.08,20.19,171.6827185,1,121.24160793,6679.3270766
"3275",60.07,20.19,584.0672063,0,121.29080852,6679.2609677
"3276",60.07,20.19,181.7046601,1,121.53288916,6679.1569647
"3280",60.26,20.83,102.9327198,1,158.74647791,6696.6416729
"3281",60.26,20.8,2395.20758,1,157.28868774,6695.9747889
"3282",60.12,20.68,812.970381,1,149.30665116,6681.3153608
"3283",60.11,20.68,2148.837949,1,149.18346838,6680.497148
"3285",60.07,20.11,184.842559,1,116.96961997,6679.0601194
"3286",60.07,20.1,3388.269918,0,116.45637266,6679.2280291
"3287",59.98,20.19,451.7824644,1,120.11615433,6668.5323866
"3288",59.98,20.19,80.92950429,1,120.2268726,6668.6158141
"3289",59.98,20.19,556.3210956,1,120.21730943,6668.8331932
"3290",59.98,20.19,236.3861219,1,120.29741262,6668.9419026
"3292",59.99,20.2,2449.087326,0,121.10652591,6669.8473146
"3293",59.99,20.2,278.1042107,0,121.16033179,6669.7898198
"3294",59.99,20.2,561.3587421,0,121.22939499,6669.737358
"3295",60,20.19,3469.288127,1,120.43555867,6670.725272
"3296",60,20.19,2006.040046,1,120.46254484,6671.3575034
"3297",60.01,20.19,290.6129486,1,120.517911,6671.9182967
"3298",60.01,20.18,85.18980006,0,120.21446501,6672.5742409
"3299",60.02,20.18,2882.697675,0,120.09023034,6672.7761659
"3300",60.36,19.93,560.4016672,1,110.59256903,6712.6510228
"3301",60.4,19.94,5389.081338,1,111.52308093,6716.6458007
"3302",60.38,19.93,3223.311873,1,110.61781699,6714.2750918
"3303",60.37,19.91,453.0306129,1,109.65584469,6713.7249433
"3304",60.37,19.91,121.0225122,1,109.5504119,6713.4463274
"3305",60.37,19.91,585.7501959,1,109.54956967,6713.5468991
"3306",NA,NA,NA,0,NA,NA
"3307",60.37,19.91,1834.006705,1,109.64469376,6713.2693143
"3308",60.37,19.94,61.64443336,0,111.07038952,6713.0380735
"3309",NA,NA,NA,0,NA,NA
"3310",60.36,19.92,3135.371538,1,110.15826965,6712.5099053
"3311",NA,NA,NA,0,NA,NA
"3312",NA,NA,NA,0,NA,NA
"3313",60.35,19.93,1970.125406,0,110.59757816,6711.2731304
"3314",NA,NA,NA,0,NA,NA
"3316",NA,NA,NA,0,NA,NA
"3318",60.34,19.89,64.66628411,1,108.17831323,6710.9197543
"3319",60.34,19.9,554.441342,1,108.6180437,6710.8036508
"3320",60.32,19.91,2844.256485,1,109.09066376,6708.5855234
"3321",60.33,19.93,3139.369644,1,NA,NA
"3322",60.32,19.93,1102.796076,1,109.75364389,6708.4329386
"3323",60.32,19.93,512.3433686,1,110.003974,6708.0277542
"3324",60.37,20.04,271.0820779,1,116.75827836,6712.3450708
"3325",60.01,19.99,427.1787676,0,109.62257932,6673.7210311
"3326",NA,NA,263.4815947,1,NA,NA
"3327",NA,NA,NA,0,NA,NA
"3328",60.03,19.99,67.03081532,1,109.56155251,6675.1032921
"3329",NA,NA,NA,0,NA,NA
"3330",NA,NA,NA,0,134.03740276,6706.9427575
"3332",60.16,20.27,3055.090793,1,126.70480879,6688.426498
"3333",60.14,20.26,108.5609925,0,126.04898907,6685.7380519
"3334",60.12,20.22,68.12954008,0,123.5637135,6683.5735592
"3335",60.08,19.95,97.61064722,1,108.40535409,6680.9206974
"3336",60.1,19.75,943.4607603,1,97.449868933,6684.2764127
"3337",60.11,19.9,309.8762097,1,105.70321999,6684.5883331
"3339",60.11,19.89,884.758405,1,105.27068267,6684.388446
"3340",60.2,19.93,1843.084714,1,108.76348652,6695.0051189
"3341",60.2,19.94,2280.761275,0,108.95708671,6694.6763145
"3342",60.14,19.84,16.87969512,1,102.7596757,6688.7361467
"3343",60.19,19.97,449.6643184,0,110.45963404,6693.5671073
"3344",60.18,19.98,512.1702728,1,111.19038634,6692.3320317
"3345",60.18,19.98,328.0038912,1,111.17806634,6692.2244746
"3346",60.1,19.9,253.1639654,1,105.77793133,6683.480635
"3347",60.13,19.98,1095.833435,1,110.16392732,6686.2656165
"3348",60.1,19.9,241.3153064,1,105.83061204,6683.9955886
"3349",60.1,19.9,594.3609936,0,105.78219688,6684.07726
"3350",60.37,19.77,197.6411192,1,101.90052288,6714.5078197
"3351",60.37,19.77,3941.965441,1,101.74547614,6714.0745063
"3353",60.37,19.78,588.7557823,1,102.41645019,6713.8942427
"3354",60.36,19.79,196.2168799,1,102.8972749,6712.7807983
"3357",60.35,19.8,668.4609536,0,103.06374602,6712.5537044
"3358",60.35,19.8,1604.163813,0,103.13089237,6712.4683733
"3359",60.35,19.79,1610.535805,1,102.65666144,6712.1887704
"3361",60.35,19.79,585.3928061,0,102.880885,6712.4922784
"3362",60.35,19.8,343.4993239,1,103.07729748,6712.1484868
"3363",60.35,19.8,1695.976379,1,102.96755983,6711.8832806
"3364",60.35,19.8,142.2849396,1,102.98736953,6711.6841542
"3365",NA,NA,161.1483378,1,NA,NA
"3368",60.37,19.79,3241.505342,1,102.79793306,6714.4449232
"3369",60.37,19.78,1476.581713,1,102.61710642,6714.6421828
"3372",60.37,19.81,5298.893123,1,103.70735194,6714.3424113
"3373",60.37,19.81,170.6439214,0,104.23082783,6714.4878236
"3374",60.4,19.79,1256.746158,1,102.96845669,6717.6799657
"3375",60.4,19.8,2042.750763,0,103.90342576,6717.6338445
"3376",60.38,19.81,3769.948537,1,104.04129547,6715.5397147
"3377",60.35,19.84,17181.52306,0,105.57936667,6711.9325883
"3378",60.35,19.85,1349.56992,1,105.79269766,6711.9251809
"3379",60.33,19.75,18188.8149,1,100.2357694,6709.9255291
"3380",60.32,19.76,23.67064696,0,100.54607449,6709.3647678
"3381",60.33,19.76,1137.359554,0,100.5832938,6709.5819892
"3382",60.33,19.77,5194.020051,1,101.32220273,6709.6794808
"3383",60.33,19.77,6709.443485,0,101.45126432,6709.8633312
"3385",60.31,19.77,545.6586022,0,101.04878171,6708.2150582
"3387",60.31,19.77,19.87546276,1,101.16999217,6707.6605219
"3388",60.31,19.77,426.7721471,0,101.23839591,6707.862279
"3389",60.31,19.77,378.3328166,0,101.28041762,6707.8660626
"3392",60.08,20.06,964.2594881,1,114.23014893,6680.574432
"3393",60.01,20.01,236.6945606,1,110.52751574,6673.7029477
"3394",60.08,20.06,1868.993085,1,114.28914057,6681.0725955
"3396",NA,NA,561.9659409,0,NA,NA
"3398",60.19,19.94,1382.632611,1,108.73563773,6693.5137523
"3399",60.14,20.27,995.1365862,1,126.3553135,6685.9709804
"3400",NA,NA,147.4955485,1,139.62362531,6675.8568877
"3401",60.02,20.19,339.6751491,1,120.82010989,6673.2687387
"3404",60.02,20.18,456.7464325,0,120.02073885,6673.2328509
"3406",60.02,20.18,2511.267028,0,120.06852277,6673.6684129
"3407",60.03,20.18,145.1958191,0,120.13678068,6673.9356876
"3408",60.03,20.16,953.4450191,0,119.37974795,6674.4567051
"3409",60.03,20.16,63.62310591,0,119.49838702,6674.3418401
"3411",60.02,20.16,799.9178988,1,119.22281901,6673.7958456
"3418",60.04,20.17,1401.292776,1,120.06710237,6675.6011117
"3419",60.03,20.18,167.834226,0,120.52318013,6674.85063
"3424",60,20.16,75.71957073,1,118.78521848,6671.3801528
"3425",60,20.14,14812.68408,0,117.72964495,6671.4561823
"3426",60,20.14,1313.436015,1,117.96661306,6671.4821319
"3427",60.01,20.15,4581.16379,0,118.43003254,6671.8742585
"3429",60.01,20.15,37.02342629,0,118.42381609,6671.8348222
"3430",60.02,20.14,6335.031865,1,118.23330282,6673.3034327
"3431",60.02,20.14,434.794161,1,118.05075092,6673.2028546
"3432",60,20.12,110.0471267,1,116.61790454,6671.5281322
"3433",60,20.12,17.11660251,1,116.6688821,6671.5594595
"3434",60.01,20.13,145.2305858,1,117.13321118,6672.5618928
"3435",60.02,20.12,2807.65423,1,116.99326807,6673.4348347
"3436",60.02,20.12,485.7251146,1,117.12391238,6674.0002125
"3437",60.02,20.12,95.06586965,1,117.04797429,6674.1080338
"3438",60.03,20.12,236.3124152,1,116.89219846,6674.3832398
"3440",60.04,20.1,143.6721426,1,NA,NA
"3441",NA,NA,NA,0,NA,NA
"3442",60.05,20.09,749.2887339,1,115.72734842,6677.2768868
"3445",60.07,20.1,85.49997465,0,116.6556292,6678.9882105
"3446",60.07,20.1,122.2477727,0,116.51473009,6679.1177994
"3447",60.07,20.1,609.5851807,1,116.43166365,6679.1530996
"3448",60.06,20.09,235.1882263,1,115.90196563,6678.072443
"3449",60.06,20.09,787.2793858,1,115.89620682,6678.1724723
"3450",60.06,20.09,48.63400999,0,115.87121009,6678.2562816
"3451",60.06,20.09,253.5797084,1,116.0454285,6678.7244426
"3452",60.06,20.09,223.0946092,1,115.91143168,6678.0168363
"3453",60.05,20.08,966.0620267,1,115.14808146,6677.192615
"3454",60.06,20.07,1423.34568,1,114.74047458,6678.4862511
"3456",60.06,20.08,302.30069,1,114.94896138,6678.111015
"3457",60.06,20.08,221.6124103,1,115.26109119,6678.3909218
"3458",NA,NA,NA,0,NA,NA
"3459",60.08,20.07,676.3558768,1,114.97903917,6680.7701106
"3460",60.09,20.08,3249.180702,1,115.57248671,6681.2679005
"3461",60.08,20.09,311.6599466,0,115.81508967,6680.8245858
"3462",60.08,20.09,218.4435644,0,115.86643504,6680.7770361
"3463",60.08,20.09,1343.142214,1,115.95125092,6680.7103958
"3465",NA,NA,NA,0,NA,NA
"3467",60.08,20.06,178.7568537,1,114.33863321,6680.9994138
"3469",60.08,20.06,240.8262002,1,114.46138591,6681.052619
"3470",60.08,20.06,1502.117427,1,114.39592562,6681.0267072
"3471",60.08,20.06,2685.142602,1,114.27480972,6680.7335887
"3472",60.07,20.07,324.7767228,0,114.83151014,6679.5642989
"3477",60.08,20.06,1317.000817,0,114.29802053,6680.360002
"3481",60.07,20.07,835.4128414,1,114.63926679,6679.5718923
"3483",60.07,20.08,35.76858873,0,115.1139066,6679.2714333
"3485",60.07,20.08,149.2118538,1,115.13098031,6679.1531429
"3488",60.07,20.05,4595.245021,1,113.43648189,6680.0046495
"3489",60.07,20.05,2565.154463,1,113.47237578,6679.8547853
"3491",60.07,20.05,2292.339159,1,113.64248236,6679.4992765
"3496",60.06,20.04,1224.230632,1,113.22215061,6678.9825767
"3497",60.08,20.04,2284.896238,0,112.92113527,6680.476786
"3498",60.07,20,1873.876429,1,110.69954111,6680.20068
"3499",NA,NA,NA,0,NA,NA
"3500",60.08,20,20.40148733,1,111.20140288,6681.089985
"3501",60.08,20,803.1072451,1,111.12958507,6680.9738595
"3502",60.07,20.02,4947.856475,0,112.04342816,6680.2592981
"3503",60.09,20.03,30.63133514,0,112.86610853,6681.3728145
"3504",NA,NA,518.2873273,1,NA,NA
"3505",60.12,19.99,7110.359982,1,111.03249133,6685.7236417
"3508",60.06,19.97,1483.07619,1,108.80608877,6678.4887546
"3509",60.07,19.95,3942.794367,1,108.35142412,6680.2732186
"3510",60.08,19.95,1901.841191,1,108.3420012,6680.8365522
"3511",60.08,19.96,3944.447824,1,108.46381849,6680.8767833
"3512",60.1,19.93,2324.810492,1,107.11342709,6683.2350907
"3513",60.12,19.99,4338.705954,0,110.98795654,6685.4408619
"3514",60.08,19.94,2222.659036,1,107.52213694,6680.9015288
"3515",60.08,19.94,2122.883089,1,107.50772459,6680.7839246
"3516",60.07,19.95,268.4347845,1,108.06881839,6680.6176418
"3517",60.08,19.95,784.1153125,1,108.30695699,6680.8591521
"3518",60.18,20.01,225.6486866,1,112.62729972,6691.6760134
"3521",60.17,20.03,1399.677924,1,113.95021673,6690.9042818
"3523",60.17,20.02,1048.988283,0,113.07200254,6690.7590555
"3524",NA,NA,NA,0,NA,NA
"3525",60.16,20.01,3619.763159,0,112.79921936,6690.1492111
"3527",60.16,20.02,575.187484,0,112.96544218,6689.9767507
"3528",60.16,20.02,6830.984867,1,112.89588405,6689.895643
"3529",60.16,20.02,249.4970749,0,113.229455,6689.4721779
"3530",60.15,20.02,184.6339577,0,112.80445412,6688.803909
"3531",60.15,20.02,507.5767064,1,112.74936329,6688.7724743
"3532",60.15,19.99,395.5162602,0,111.35216172,6689.1386888
"3533",60.15,20,981.1689113,0,112.00965144,6689.0406553
"3534",60.15,19.98,4102.713245,1,110.99151071,6689.3103635
"3537",60.15,19.98,868.277787,1,110.82537865,6688.653025
"3538",60.15,19.98,6170.821733,1,110.84970805,6688.7313034
"3539",NA,NA,NA,0,NA,NA
"3540",NA,NA,NA,0,NA,NA
"3541",60.14,20.02,264.1499326,1,112.53984355,6687.39697
"3543",60.09,19.95,2444.747496,1,108.50226096,6682.3285372
"3544",60.11,20.01,521.1521283,1,111.70884457,6684.6633166
"3545",60.12,20.02,127.7532145,0,112.5352389,6685.118346
"3546",60.12,20.02,146.8535365,1,112.47208643,6685.0948359
"3547",60.12,20.02,3645.099886,0,112.76756501,6685.4379483
"3550",60.12,20.02,3490.92605,1,112.57284385,6685.4172581
"3551",60.12,20.03,486.1991714,0,112.93921795,6685.0315944
"3552",60.12,20.03,5635.630912,0,113.02393148,6685.0146993
"3553",60.11,20.03,1281.822007,0,112.88633083,6684.629323
"3555",60.13,19.98,109.2543827,1,110.41117303,6686.8303567
"3556",60.13,19.94,38.86385285,1,108.31878954,6686.7366204
"3557",60.13,19.97,1139.081257,0,110.00814764,6686.1473632
"3558",60.13,19.94,128.6343041,1,108.18895179,6687.2685007
"3559",60.14,19.97,105.6983466,1,110.29757956,6687.6779964
"3562",60.22,20.01,67974.11876,1,113.39702106,6696.2632746
"3563",60.22,20.01,2356.969159,0,113.1343599,6696.0914222
"3564",60.22,20,38602.80254,1,112.83279142,6695.9223496
"3565",60.22,19.95,1402.896623,0,109.74345717,6697.1051216
"3566",60.22,19.95,588.0959789,0,109.68592834,6697.2020821
"3567",NA,NA,NA,0,NA,NA
"3568",60.22,19.95,246.4517256,1,109.77617174,6697.2547487
"3569",60.23,19.99,112.2017564,1,111.90913048,6697.2587823
"3570",60.22,19.99,406.5267007,1,111.87834257,6696.9415045
"3571",60.22,19.98,347.1036645,1,111.61089777,6696.9026973
"3572",60.22,19.98,850.56768,1,111.60504243,6696.7966325
"3574",NA,NA,NA,0,NA,NA
"3575",NA,NA,NA,0,NA,NA
"3577",60.21,19.98,8282.707484,1,111.56814914,6695.628511
"3578",60.21,19.99,761.1883395,1,112.10224532,6695.515109
"3579",60.21,20,59.85602595,1,112.25917524,6695.2037629
"3580",60.21,19.97,9449.271868,1,111.03539299,6695.4894331
"3581",NA,NA,NA,0,NA,NA
"3582",60.21,19.96,1191.979568,1,110.45561808,6695.5489283
"3583",60.2,19.96,5009.228307,1,110.03690203,6694.7551467
"3584",NA,NA,NA,0,NA,NA
